ID_INCIDENTE,PRIORIDAD,TIEMPO_RESOLUCION_MIN,TIPO_INCUMPLIMIENTO,ES_CAMBIO_AUTORIZADO,RIESGO_CRITICIDAD,NIVEL_MADUREZ,FECHA_REGISTRO
INC-7A68970A,Alta,69.77,Falla de Hardware,1,Alto,Nivel 3,2025-08-28
INC-E740BB44,Alta,344.53,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-23
INC-1163621F,Alta,195.76,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-04-24
INC-DBB724AF,Media,656.64,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-06
INC-D861C1E7,Alta,44.02,Error de Aplicación,1,Alto,Nivel 3,2025-07-10
INC-562B0C66,Alta,146.81,Cambio No Autorizado en HCE,0,Crítico,Nivel 3,2025-05-11
INC-D7DEA8A6,Baja,261.44,Falla de Hardware,1,Bajo,Nivel 3,2025-10-08
INC-55629E85,Alta,425.63,Falla de Hardware,1,Alto,Nivel 3,2025-07-08
INC-7C60594F,Media,395.89,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-18
INC-D6EC5F31,Alta,280.8,Error de Aplicación,1,Alto,Nivel 3,2025-08-11
INC-8560DE83,Alta,47.54,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-01
INC-3AF56FBA,Alta,330.08,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-11
INC-112056B3,Baja,1476.71,Error de Aplicación,1,Bajo,Nivel 3,2025-04-28
INC-9D08EBB8,Baja,3891.26,Petición de Servicio,1,Bajo,Nivel 3,2025-09-24
INC-9B9E3144,Baja,3850.1,Falla de Hardware,1,Bajo,Nivel 3,2025-08-14
INC-756AD885,Media,508.9,Petición de Servicio,1,Medio,Nivel 3,2025-06-26
INC-8DCE7AFC,Media,1303.33,Error de Aplicación,1,Medio,Nivel 3,2025-05-03
INC-F29F2853,Alta,478.27,Petición de Servicio,1,Alto,Nivel 3,2025-08-16
INC-81F78823,Media,1199.07,Error de Aplicación,1,Medio,Nivel 3,2025-08-18
INC-A4D065AE,Baja,3668.46,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-26
INC-E833948D,Alta,142.05,Error en Plataforma Cloud (sin control),0,Crítico,Nivel 3,2025-05-17
INC-664EF452,Alta,289.52,Petición de Servicio,1,Alto,Nivel 3,2025-06-15
INC-1C1EC889,Alta,60.27,Petición de Servicio,1,Alto,Nivel 3,2025-06-25
INC-34F2ABFA,Alta,72.71,Falla de Hardware,1,Alto,Nivel 3,2025-05-03
INC-5B1331B2,Alta,479.5,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-05
INC-730BE06C,Media,510.76,Falla de Hardware,1,Medio,Nivel 3,2025-05-23
INC-3EA4C55A,Media,1092.49,Petición de Servicio,1,Medio,Nivel 3,2025-08-12
INC-32066AE2,Baja,3507.99,Error de Aplicación,1,Bajo,Nivel 3,2025-09-20
INC-62451D30,Baja,3723.7,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-23
INC-8F39E30C,Media,1436.73,Error de Aplicación,1,Medio,Nivel 3,2025-07-05
INC-15D44ACB,Media,393.27,Falla de Hardware,1,Medio,Nivel 3,2025-04-27
INC-FC2A4914,Media,115.68,Falla de Hardware,1,Medio,Nivel 3,2025-08-28
INC-9E2DAB92,Media,627.44,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-17
INC-0406A878,Media,239.51,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-21
INC-E60DC494,Media,90.95,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-19
INC-9E090507,Media,557.39,Falla de Hardware,1,Medio,Nivel 3,2025-05-04
INC-CB7BB259,Media,1141.56,Error de Aplicación,1,Medio,Nivel 3,2025-09-28
INC-1EB249B0,Media,841.33,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-29
INC-534C8F93,Media,491.63,Cambio No Autorizado en HCE,0,Alto,Nivel 3,2025-07-15
INC-775DA36E,Baja,2868.24,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-04
INC-5FFAB970,Baja,1094.48,Petición de Servicio,1,Bajo,Nivel 3,2025-04-17
INC-FEAD569D,Alta,36.47,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-18
INC-0D27EC1C,Baja,3330.28,Petición de Servicio,1,Bajo,Nivel 3,2025-05-20
INC-4881C40D,Media,920.77,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-07-28
INC-4833437D,Baja,3321.67,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-26
INC-FA16909A,Baja,283.54,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-22
INC-B335001F,Media,1215.23,Petición de Servicio,1,Medio,Nivel 3,2025-04-23
INC-42FEFE47,Alta,308.79,Petición de Servicio,1,Alto,Nivel 3,2025-06-11
INC-58F06F5D,Media,837.49,Falla de Hardware,1,Medio,Nivel 3,2025-07-05
INC-A0E23FFC,Media,921.97,Petición de Servicio,1,Medio,Nivel 3,2025-09-28
INC-B385216C,Media,1252.92,Error de Aplicación,1,Medio,Nivel 3,2025-09-20
INC-287E304B,Media,869.97,Petición de Servicio,1,Medio,Nivel 3,2025-04-28
INC-1F85147A,Alta,291.43,Error de Aplicación,1,Alto,Nivel 3,2025-09-08
INC-9ACDA3FD,Baja,4280.85,Error de Aplicación,1,Bajo,Nivel 3,2025-06-03
INC-AAB46352,Baja,3298.27,Falla de Hardware,1,Bajo,Nivel 3,2025-05-12
INC-7A36BAA4,Media,670.37,Cambio No Autorizado en HCE,0,Alto,Nivel 3,2025-08-06
INC-12A21A4B,Alta,348.33,Error de Aplicación,1,Alto,Nivel 3,2025-08-16
INC-01DE5E80,Media,597.14,Petición de Servicio,1,Medio,Nivel 3,2025-04-28
INC-A568C2D5,Alta,132.99,Petición de Servicio,1,Alto,Nivel 3,2025-09-12
INC-4B5F55CE,Baja,2626.78,Error de Aplicación,1,Bajo,Nivel 3,2025-05-28
INC-B468B456,Alta,447.68,Petición de Servicio,1,Alto,Nivel 3,2025-06-16
INC-D8C534CA,Media,1342.21,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-13
INC-BA856E2A,Media,531.83,Falla de Hardware,1,Medio,Nivel 3,2025-05-20
INC-CC9AC377,Media,788.19,Petición de Servicio,1,Medio,Nivel 3,2025-04-23
INC-D8625D9B,Media,352.06,Falla de Hardware,1,Medio,Nivel 3,2025-08-03
INC-BE699114,Baja,4301.65,Error de Aplicación,1,Bajo,Nivel 3,2025-05-21
INC-316F0973,Alta,471.5,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-05-01
INC-80502517,Alta,322.28,Error de Aplicación,1,Alto,Nivel 3,2025-05-11
INC-ABFD67EE,Alta,391.99,Falla de Hardware,1,Alto,Nivel 3,2025-06-14
INC-7B283C8F,Baja,3123.42,Petición de Servicio,1,Bajo,Nivel 3,2025-07-04
INC-9D68E953,Baja,2611.26,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-11
INC-993C851C,Media,133.62,Falla de Hardware,1,Medio,Nivel 3,2025-08-28
INC-5426BF86,Media,687.57,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-13
INC-B8D0CB49,Media,991.21,Petición de Servicio,1,Medio,Nivel 3,2025-07-13
INC-F62AB70C,Alta,334.89,Petición de Servicio,1,Alto,Nivel 3,2025-09-12
INC-94618B56,Baja,1687.11,Falla de Hardware,1,Bajo,Nivel 3,2025-06-26
INC-2DBB0D34,Media,1359.53,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-15
INC-F1067429,Media,290.95,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-18
INC-73A6E3D3,Media,750.5,Error de Aplicación,1,Medio,Nivel 3,2025-07-21
INC-546153E5,Alta,340.9,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-18
INC-BE44B1EE,Alta,343.71,Petición de Servicio,1,Alto,Nivel 3,2025-06-08
INC-01BA7CEF,Baja,2844.28,Petición de Servicio,1,Bajo,Nivel 3,2025-06-14
INC-8FCDF5E4,Alta,153.88,Falla de Hardware,1,Alto,Nivel 3,2025-06-24
INC-E8DE538B,Media,275.57,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-26
INC-6A79083F,Alta,316.17,Error de Aplicación,1,Alto,Nivel 3,2025-07-11
INC-F5C97CF0,Media,887.04,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-04
INC-57A79C05,Media,307.51,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-06
INC-B385693B,Media,1033.09,Error de Aplicación,1,Medio,Nivel 3,2025-08-08
INC-369DF610,Baja,2031.72,Petición de Servicio,1,Bajo,Nivel 3,2025-05-10
INC-3674C68D,Media,981.51,Petición de Servicio,1,Medio,Nivel 3,2025-06-21
INC-21405BE6,Media,1215.57,Falla de Hardware,1,Medio,Nivel 3,2025-09-04
INC-15B5FEAC,Media,294.23,Falla de Hardware,1,Medio,Nivel 3,2025-06-17
INC-3A43D9D6,Media,86.42,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-09
INC-F184DFBE,Baja,3392.23,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-06
INC-A4AD4213,Baja,2680.73,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-25
INC-3758C21C,Alta,344.84,Error de Aplicación,1,Alto,Nivel 3,2025-05-23
INC-7918781D,Alta,407.17,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-23
INC-859C1308,Media,1167.88,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-08-25
INC-DE50AD40,Media,1386.07,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-21
INC-820561DA,Alta,271.17,Petición de Servicio,1,Alto,Nivel 3,2025-10-13
INC-151A7BD5,Media,734.12,Falla de Hardware,1,Medio,Nivel 3,2025-08-18
INC-D945655A,Media,614.6,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-19
INC-361706BC,Media,272.09,Falla de Hardware,1,Medio,Nivel 3,2025-05-04
INC-7E24B106,Baja,2524.95,Petición de Servicio,1,Bajo,Nivel 3,2025-08-16
INC-C921A92C,Alta,154.66,Cambio No Autorizado en HCE,0,Crítico,Nivel 3,2025-09-27
INC-1F0C6B97,Alta,444.59,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-24
INC-6DAB535D,Baja,2569.4,Petición de Servicio,1,Bajo,Nivel 3,2025-09-17
INC-A03D0CB5,Media,878.12,Error de Aplicación,1,Medio,Nivel 3,2025-06-03
INC-4A69A630,Media,549.8,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-01
INC-ED98A2FD,Media,131.75,Error de Aplicación,1,Medio,Nivel 3,2025-05-03
INC-8A76CBD8,Alta,44.28,Petición de Servicio,1,Alto,Nivel 3,2025-10-01
INC-4C81E8D0,Baja,1898.01,Petición de Servicio,1,Bajo,Nivel 3,2025-08-29
INC-1265111C,Baja,475.17,Petición de Servicio,1,Bajo,Nivel 3,2025-06-12
INC-5225673D,Media,897.45,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-24
INC-3D7B75B3,Media,1275.74,Petición de Servicio,1,Medio,Nivel 3,2025-08-22
INC-69BDC9E4,Media,1278.42,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-11
INC-9065FB88,Media,969.48,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-11
INC-CABDE5B1,Alta,125.05,Petición de Servicio,1,Alto,Nivel 3,2025-08-20
INC-97521DD3,Baja,3744.59,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-22
INC-72CA56EC,Alta,428.74,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-14
INC-375F56DA,Baja,945.95,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-13
INC-40285B57,Media,1077.65,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-03
INC-95E25972,Alta,158.93,Falla de Hardware,1,Alto,Nivel 3,2025-10-09
INC-2A51D870,Media,1167.64,Error de Aplicación,1,Medio,Nivel 3,2025-09-22
INC-CCB83DC3,Baja,4308.4,Petición de Servicio,1,Bajo,Nivel 3,2025-08-02
INC-8EABE664,Baja,246.11,Error de Aplicación,1,Bajo,Nivel 3,2025-06-29
INC-6898C594,Baja,3888.94,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-30
INC-06D61A8A,Media,919.23,Problema de Infraestructura (por cambio no aprobado),0,Alto,Nivel 3,2025-09-11
INC-628F06D5,Media,1403.27,Falla de Hardware,1,Medio,Nivel 3,2025-07-26
INC-1A832E87,Baja,2073.04,Error de Aplicación,1,Bajo,Nivel 3,2025-06-03
INC-CF5ED30F,Alta,411.32,Error de Aplicación,1,Alto,Nivel 3,2025-06-26
INC-B25F3F10,Media,146.1,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-10
INC-7CDD55A4,Alta,180.88,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-16
INC-7391C7FF,Baja,401.47,Petición de Servicio,1,Bajo,Nivel 3,2025-07-03
INC-A35E0242,Baja,4216.44,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-05-15
INC-0894DC01,Alta,397.64,Petición de Servicio,1,Alto,Nivel 3,2025-07-18
INC-7301F50F,Baja,3700.7,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-28
INC-C2E99C54,Baja,4059.45,Petición de Servicio,1,Bajo,Nivel 3,2025-07-25
INC-5D03A192,Alta,68.3,Error de Aplicación,1,Alto,Nivel 3,2025-10-09
INC-6FBF3535,Media,592.12,Error de Aplicación,1,Medio,Nivel 3,2025-06-29
INC-B986E730,Baja,418.35,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-20
INC-BC4C837B,Alta,124.86,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-03
INC-5A917095,Media,376.52,Petición de Servicio,1,Medio,Nivel 3,2025-08-31
INC-5434A8B4,Media,707.37,Petición de Servicio,1,Medio,Nivel 3,2025-07-22
INC-0D0E16EC,Baja,1247.96,Error de Aplicación,1,Bajo,Nivel 3,2025-09-25
INC-6BF695B1,Baja,544.11,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-06
INC-BEFED9AD,Baja,823.46,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-25
INC-0F80D64B,Media,263.24,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-29
INC-F34DD494,Baja,4206.92,Petición de Servicio,1,Bajo,Nivel 3,2025-09-07
INC-02852D9F,Baja,3309.03,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-05
INC-5475F610,Media,1395.51,Petición de Servicio,1,Medio,Nivel 3,2025-08-28
INC-660E7678,Baja,1966.91,Falla de Hardware,1,Bajo,Nivel 3,2025-08-08
INC-6D57AE39,Alta,155.27,Error de Aplicación,1,Alto,Nivel 3,2025-09-02
INC-0BDBE46F,Media,1161.64,Petición de Servicio,1,Medio,Nivel 3,2025-08-19
INC-7D83606D,Alta,176.81,Petición de Servicio,1,Alto,Nivel 3,2025-06-16
INC-9521751E,Alta,164.72,Petición de Servicio,1,Alto,Nivel 3,2025-05-28
INC-490D7CA9,Alta,134.63,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-04-29
INC-238E6002,Media,238.96,Petición de Servicio,1,Medio,Nivel 3,2025-09-03
INC-A79DB9B4,Media,413.92,Falla de Hardware,1,Medio,Nivel 3,2025-07-10
INC-0D6179F8,Baja,1612.34,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-06
INC-CB9898B5,Alta,333.3,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-05
INC-7637826F,Media,146.34,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-27
INC-A0FB236C,Media,350.5,Error de Aplicación,1,Medio,Nivel 3,2025-07-17
INC-14E5F2DA,Baja,3517.9,Falla de Hardware,1,Bajo,Nivel 3,2025-07-13
INC-1513C8F7,Media,262.75,Petición de Servicio,1,Medio,Nivel 3,2025-06-24
INC-86E7483D,Media,532.85,Falla de Hardware,1,Medio,Nivel 3,2025-05-23
INC-0F2BB2B7,Baja,3751.57,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-03
INC-711C5E57,Media,273.8,Petición de Servicio,1,Medio,Nivel 3,2025-07-24
INC-955E86F1,Alta,67.23,Falla de Hardware,1,Alto,Nivel 3,2025-08-19
INC-DB022BE7,Alta,248.04,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-10-01
INC-06AE30E7,Baja,1390.16,Petición de Servicio,1,Bajo,Nivel 3,2025-06-09
INC-88E40217,Alta,283.53,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-24
INC-F43F4E89,Baja,3495.98,Falla de Hardware,1,Bajo,Nivel 3,2025-10-11
INC-CD3678A9,Media,249.26,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-05-27
INC-71525843,Baja,2558.94,Error de Aplicación,1,Bajo,Nivel 3,2025-05-31
INC-A9176C34,Baja,2243.14,Error de Aplicación,1,Bajo,Nivel 3,2025-07-28
INC-9146170E,Baja,725.13,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-31
INC-D3B670B1,Media,921.12,Petición de Servicio,1,Medio,Nivel 3,2025-08-31
INC-344AAC41,Baja,1269.29,Falla de Hardware,1,Bajo,Nivel 3,2025-08-22
INC-BA0C1FD0,Media,733.21,Error de Aplicación,1,Medio,Nivel 3,2025-07-11
INC-DF3BC5BA,Media,173.54,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-02
INC-3C69FA91,Media,694.23,Petición de Servicio,1,Medio,Nivel 3,2025-04-21
INC-92E94762,Baja,1407.15,Error de Aplicación,1,Bajo,Nivel 3,2025-04-17
INC-581D8D61,Baja,3574.0,Petición de Servicio,1,Bajo,Nivel 3,2025-05-30
INC-E67A0ADC,Baja,359.31,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-13
INC-40922889,Media,637.68,Falla de Hardware,1,Medio,Nivel 3,2025-05-24
INC-D1A43928,Media,692.64,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-05
INC-059F554D,Baja,3165.03,Falla de Hardware,1,Bajo,Nivel 3,2025-09-22
INC-43D25D40,Alta,288.43,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-09
INC-E11FCDB9,Alta,330.25,Error de Aplicación,1,Alto,Nivel 3,2025-07-12
INC-B979FF3E,Media,1132.33,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-03
INC-BCA737C8,Media,1249.84,Falla de Hardware,1,Medio,Nivel 3,2025-08-17
INC-024D003D,Media,493.15,Petición de Servicio,1,Medio,Nivel 3,2025-07-07
INC-A36C4E68,Alta,272.11,Falla de Hardware,1,Alto,Nivel 3,2025-09-17
INC-D32E017D,Alta,408.05,Falla de Hardware,1,Alto,Nivel 3,2025-09-04
INC-6CBDBFC1,Alta,475.25,Petición de Servicio,1,Alto,Nivel 3,2025-06-13
INC-BA42189B,Baja,3855.98,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-09
INC-6EDD158C,Media,572.62,Error de Aplicación,1,Medio,Nivel 3,2025-06-22
INC-7CCC10C5,Media,329.33,Falla de Hardware,1,Medio,Nivel 3,2025-08-16
INC-2D8FDAAA,Media,735.36,Falla de Hardware,1,Medio,Nivel 3,2025-07-12
INC-4F362912,Alta,363.74,Error de Aplicación,1,Alto,Nivel 3,2025-08-25
INC-BDD0AE19,Baja,2188.79,Falla de Hardware,1,Bajo,Nivel 3,2025-06-10
INC-43DCB42A,Baja,2149.36,Error de Aplicación,1,Bajo,Nivel 3,2025-07-14
INC-0DD279B7,Alta,407.2,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-06-13
INC-11B6EE3B,Media,558.74,Error de Aplicación,1,Medio,Nivel 3,2025-06-18
INC-702AE732,Baja,3731.14,Petición de Servicio,1,Bajo,Nivel 3,2025-07-16
INC-663364C1,Baja,1828.58,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-07
INC-CE1B3647,Media,512.96,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-20
INC-C0FD7051,Media,686.51,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-10
INC-269C8A42,Alta,373.1,Petición de Servicio,1,Alto,Nivel 3,2025-06-27
INC-44A33FCF,Baja,649.21,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-25
INC-CC3F85B1,Alta,118.39,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-04
INC-45BA805D,Baja,4116.07,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-28
INC-6304FCCC,Media,302.18,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-19
INC-756E90E5,Media,843.46,Falla de Hardware,1,Medio,Nivel 3,2025-08-11
INC-24D2ADBD,Media,859.45,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-08
INC-782CB0C9,Alta,250.33,Petición de Servicio,1,Alto,Nivel 3,2025-07-05
INC-C61DD629,Alta,320.14,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-15
INC-AEF3D969,Alta,133.42,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-12
INC-01D18D0A,Alta,278.7,Petición de Servicio,1,Alto,Nivel 3,2025-07-25
INC-482CF8AE,Baja,1683.13,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-26
INC-BB3141B8,Media,973.1,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-28
INC-492028FA,Alta,93.55,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-17
INC-5473E90A,Baja,2517.69,Petición de Servicio,1,Bajo,Nivel 3,2025-06-24
INC-74714BDF,Baja,898.14,Error de Aplicación,1,Bajo,Nivel 3,2025-09-05
INC-675CE078,Baja,1290.3,Petición de Servicio,1,Bajo,Nivel 3,2025-08-03
INC-71DC322F,Baja,1038.58,Error de Aplicación,1,Bajo,Nivel 3,2025-10-03
INC-7BB5E13A,Alta,112.28,Falla de Hardware,1,Alto,Nivel 3,2025-10-11
INC-CE737771,Media,1199.48,Petición de Servicio,1,Medio,Nivel 3,2025-04-20
INC-428DDDAA,Baja,1319.97,Error de Aplicación,1,Bajo,Nivel 3,2025-06-27
INC-43C6CCBB,Media,1339.43,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-03
INC-146C3CB5,Alta,466.47,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-08
INC-1380A8B3,Baja,2519.29,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-07-10
INC-4B00EEE8,Alta,94.35,Petición de Servicio,1,Alto,Nivel 3,2025-06-12
INC-C2D1DB27,Alta,198.55,Error de Aplicación,1,Alto,Nivel 3,2025-08-01
INC-97C72C3E,Media,1160.87,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-03
INC-B6A8F45A,Media,567.0,Error de Aplicación,1,Medio,Nivel 3,2025-10-05
INC-CDC7D630,Media,180.08,Petición de Servicio,1,Medio,Nivel 3,2025-10-06
INC-E6D6E084,Alta,280.55,Error de Aplicación,1,Alto,Nivel 3,2025-08-11
INC-B3C7CB57,Baja,3669.51,Problema de Infraestructura (por cambio no aprobado),0,Medio,Nivel 3,2025-09-24
INC-56F66788,Media,1158.38,Error de Aplicación,1,Medio,Nivel 3,2025-05-17
INC-AD4F9756,Alta,108.81,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-06
INC-2BE43BA2,Baja,2945.61,Petición de Servicio,1,Bajo,Nivel 3,2025-06-02
INC-BB4781C9,Baja,1046.12,Petición de Servicio,1,Bajo,Nivel 3,2025-08-28
INC-19F533BC,Baja,1036.47,Falla de Hardware,1,Bajo,Nivel 3,2025-08-02
INC-47190B68,Baja,3791.1,Cambio No Autorizado en HCE,0,Alto,Nivel 3,2025-06-27
INC-375EF51B,Media,404.54,Petición de Servicio,1,Medio,Nivel 3,2025-06-26
INC-8CCE24BF,Media,423.28,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-25
INC-85528E60,Alta,30.29,Error de Aplicación,1,Alto,Nivel 3,2025-08-02
INC-0F514973,Media,1261.52,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-08
INC-EAC68048,Media,1153.78,Error de Aplicación,1,Medio,Nivel 3,2025-09-05
INC-5DC6637A,Media,925.71,Error de Aplicación,1,Medio,Nivel 3,2025-05-02
INC-A16557A5,Baja,3271.12,Falla de Hardware,1,Bajo,Nivel 3,2025-10-04
INC-5515D9F8,Media,269.83,Petición de Servicio,1,Medio,Nivel 3,2025-08-10
INC-4CE50631,Alta,236.25,Error de Aplicación,1,Alto,Nivel 3,2025-06-28
INC-E720B8BC,Alta,188.05,Falla de Hardware,1,Alto,Nivel 3,2025-06-29
INC-3EF1574D,Media,189.41,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-06
INC-536C788B,Alta,248.76,Falla de Hardware,1,Alto,Nivel 3,2025-04-28
INC-4A62E4FD,Baja,3987.11,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-22
INC-A45846F2,Media,115.28,Petición de Servicio,1,Medio,Nivel 3,2025-06-25
INC-D1CF7794,Media,462.22,Error de Aplicación,1,Medio,Nivel 3,2025-09-10
INC-46CB1518,Media,346.41,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-27
INC-46CC9509,Baja,1120.22,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-20
INC-6D0F4723,Media,1313.64,Error de Aplicación,1,Medio,Nivel 3,2025-06-14
INC-4DA8C5DC,Media,705.94,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-14
INC-9CF5DC4F,Media,703.49,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-10
INC-2EB623AE,Media,1109.59,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-07
INC-6F042FC9,Baja,768.87,Error de Aplicación,1,Bajo,Nivel 3,2025-10-13
INC-C5FE95A9,Baja,2166.51,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-05
INC-9C6A6F1C,Media,653.38,Falla de Hardware,1,Medio,Nivel 3,2025-08-28
INC-9181ABAC,Baja,2627.02,Falla de Hardware,1,Bajo,Nivel 3,2025-09-28
INC-B94B9ECC,Baja,4318.14,Error de Aplicación,1,Bajo,Nivel 3,2025-08-26
INC-86B02AFF,Baja,3351.69,Petición de Servicio,1,Bajo,Nivel 3,2025-07-17
INC-69301A36,Baja,1791.04,Falla de Hardware,1,Bajo,Nivel 3,2025-09-29
INC-19DA66CA,Media,1202.02,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-02
INC-CAB6C2EA,Media,295.58,Error de Aplicación,1,Medio,Nivel 3,2025-07-17
INC-A38C48BC,Media,102.04,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-06
INC-B0E9FF9D,Baja,978.68,Falla de Hardware,1,Bajo,Nivel 3,2025-09-05
INC-41082B4A,Alta,183.19,Error de Aplicación,1,Alto,Nivel 3,2025-06-26
INC-5F261FBA,Baja,2264.44,Error de Aplicación,1,Bajo,Nivel 3,2025-10-12
INC-A16ACF2C,Baja,2703.54,Petición de Servicio,1,Bajo,Nivel 3,2025-06-20
INC-6D19A500,Alta,439.77,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-07
INC-28E54131,Baja,2261.39,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-16
